annot1_idx,annot2_idx,distance,label1,label2
353,223,10.6574819624079,rh_R_p47r_ROI,rh_parstriangularis_part1
354,10,8.3421468575997,rh_R_TGv_ROI,lh_entorhinal_part1
355,304,8.56882700246845,rh_R_MBelt_ROI,rh_transversetemporal_part1
356,304,15.2692769291527,rh_R_LBelt_ROI,rh_transversetemporal_part1
357,293,2.39134683272014,rh_R_A4_ROI,rh_superiortemporal_part5
358,210,14.5195582689015,rh_R_STSva_ROI,rh_middletemporal_part3
359,60,9.24022197844253,rh_R_TE1m_ROI,lh_parahippocampal_part2
360,291,20.4631841087128,rh_R_PI_ROI,rh_superiortemporal_part3
361,275,12.1263389729875,rh_R_a32pr_ROI,rh_superiorfrontal_part10
362,83,7.7042797963036,rh_R_p24_ROI,lh_precentral_part2
